28	33233
28	47491
28	63409
28	42385
29	21
29	31160
29	73250
29	58607
29	50066
29	34190
29	75933
29	30321
30	77467
30	79979
30	99317
30	11464
30	37781
31	94838
31	6754
31	89199
31	53982
31	13973
31	8584
31	17944
31	98264
31	1322
31	20
31	13582
31	82440
31	24
31	10795
31	20998
32	44494
32	89665
32	2288
32	96861
32	79627
32	29438
32	13
32	27
32	34151
33	71488
33	84248
33	60868
33	23129
34	89048
34	93557
34	56733
34	46668
34	64983
34	74483
34	80852
34	84470
34	95433
35	22511
35	24
35	44326
35	69724
35	52779
35	58980
35	61675
35	41802
35	41262
35	16536
35	51008
36	13
36	48392
36	6229
36	63660
36	96290
36	32
36	6
36	3930
36	38413
36	11390
36	10425
37	52465
37	30354
37	56134
37	41485
37	35
37	63980
37	41361
37	70621
37	62568
37	3355
37	70904
38	1006
38	6535
38	12492
38	2536
38	12
38	3
38	1
38	2474
38	3718
38	2770
38	4366
39	1696
39	85219
39	98091
39	26163
39	49328
39	36138
39	91920
39	79652
40	32929
40	37002
40	28209
40	67049
40	80974
40	69344
40	19920
40	6811
40	39
40	58629
41	27495
41	16393
41	16258
41	42682
41	83214
41	85028
41	66126
41	83180
42	83023
42	90106
42	87698
42	85613
42	26058
42	63872
42	31252
42	10202
42	66708
42	88932
42	89703
42	95292
42	56854
42	6405
42	79793
43	35
43	41
44	42204
44	2
44	76220
44	33
44	38870
44	59449
44	25129
45	88635
45	53209
45	6322
45	39
45	180
45	90526
45	84709
45	53039
46	31893
46	80118
46	17549
46	68111
46	98457
46	70284
46	66271
46	42200
46	13278
47	64102
47	41803
47	7932
47	50683
47	46735
47	47895
48	1852
48	86330
48	31
48	1574
48	17881
48	18
48	72879
48	27944
48	8
48	28
48	21
48	20
48	70
48	69496
48	86965
48	82676
48	87263
48	17922
48	58232
48	12042
48	78315
48	77752
49	95040
49	33
49	23871
49	47911
49	68339
49	83738
49	11
49	16817
49	50680
50	54708
50	69301
50	92323
50	1819
50	97530
50	61348
50	11404
50	42725
50	50904
50	43
50	95788
50	41
50	34800
50	52708
51	69719
51	76959
51	24285
51	47728
51	27428
51	19563
51	53657
51	48118
52	58515
52	69303
52	35764
52	36611
52	56076
52	51217
52	87785
52	93597
52	20
52	7
52	31
52	43021
52	73304
52	64241
52	8203
53	554
53	62319
53	62563
53	39406
53	27121
53	84447
53	6986
54	22553
54	89677
54	11114
54	74832
54	21415
54	44860
54	98081
54	61120
54	98303
54	20321
54	5192
54	48327
54	88436
54	17670
54	83979
54	51470
55	54
57	18746
57	99179
57	89382
57	89130
57	35672
57	69700
57	72737
57	85048
57	44755
57	65124
57	14832
57	87125
58	50823
58	34679
58	64500
58	22410
58	39692
58	77785
58	24833
58	38810
58	69614
60	58809
60	45332
60	38405
60	67788
60	64203
60	11317
60	28658
60	23483
60	18340
60	2360
60	7694
60	41756
60	45973
60	92476
60	55
60	22
60	2670
61	59
62	11977
62	30847
62	95090
62	76581
62	9354
62	55779
62	27534
62	98326
62	38632
62	23959
62	60956
62	99454
64	83695
64	3743
64	70003
64	23450
64	39357
64	85653
64	1402
64	76998
64	32
64	81381
64	92267
65	7983
65	38368
65	3
65	38
65	62521
65	67109
66	22410
66	57766
66	95345
66	7645
66	33210
66	99708
66	55877
66	62581
66	64863
66	56815
67	34195
67	12327
67	79226
67	8639
67	72285
68	86702
68	33716
68	56408
68	10823
68	51678
68	91330
68	31911
69	55682
69	51221
69	77017
69	9
69	2794
69	76851
69	14
69	12
70	36
70	11977
70	8090
70	53687
70	27816
70	87191
70	29231
70	10
70	2124
70	32293
71	5736
71	10960
71	18
71	75833
71	87507
71	52851
71	14125
71	3152
72	45761
72	59089
72	63169
72	66005
72	38177
72	6292
72	38696
72	1005
72	75357
72	8582
73	17972
73	86832
73	65893
73	7104
73	3363
73	93626
73	5
73	15
73	46
73	82585
73	8546
73	68778
75	75916
75	92733
75	23325
75	47354
75	30283
75	6221
75	3715
75	3694
75	36
75	48954
75	36779
75	32
75	57859
76	59
76	61
78	25333
78	34506
78	34575
78	96761
78	24033
78	66233
78	98196
78	29249
78	3370
78	43137
78	78799
78	22362
80	8346
80	11724
80	24
80	85485
80	65089
80	18265
80	55412
82	47979
82	72640
82	25964
82	3013
82	39079
82	3766
82	53523
82	72705
82	10390
82	62630
82	3712
82	30869
82	91070
83	15
83	29211
83	85985
83	7220
83	86436
83	57952
83	56086
83	66559
83	29165
83	35025
83	16808
83	95345
84	63191
84	15710
84	22480
84	94239
84	69170
84	62944
84	81773
84	91139
84	24289
84	82121
85	19579
85	7706
85	99774
85	33436
85	48542
85	64926
86	60993
86	81896
86	2681
86	79838
86	52310
86	39
86	93587
86	79034
86	44
86	87699
86	31271
86	80112
86	25317
86	14084
86	17504
87	69873
87	57
87	8608
87	51237
87	32835
87	60648
87	82440
87	63137
87	84610
87	16438
87	97181
88	68062
88	11067
88	74254
88	45561
88	4662
88	9155
88	59749
88	46319
88	17641
88	35450
89	6
89	10907
89	95381
89	64032
89	10613
89	83926
89	10732
89	36
89	2324
89	17624
89	16547
89	96370
90	7715
90	96795
90	86790
90	81703
90	32872
90	31686
90	57
90	93660
90	4825
90	37
90	59335
91	58398
91	1545
91	49546
91	41324
91	26938
91	92725
91	78648
91	81277
92	80439
92	91619
92	65166
92	6366
92	25706
92	85529
92	59720
92	68805
92	56041
92	65257
92	15
92	54776
92	90
92	34
92	18261
92	13919
92	24
92	15648
94	83863
94	65626
94	98477
94	29177
94	9423
94	18
94	6
94	64386
94	10388
94	20762
94	20
94	5354
94	37110
95	3104
95	73953
95	53132
95	7987
95	1488
95	91704
95	79283
96	91654
96	83780
96	48729
96	59183
96	19950
96	82454
96	10924
96	59330
96	68072
96	66109
96	84268
96	56432
96	79457
97	19
97	41567
97	16927
97	24
97	7646
97	54037
97	74989
97	95179
97	30421
97	7277
97	98385
97	28843
98	92906
98	56998
98	10782
98	44214
98	344
98	34676
98	7748
98	87283
98	24
98	7629
98	74250
98	41582
98	35
99	6777
99	33407
99	77
99	44154
99	27908
99	33692
100	42719
100	62153
100	45964
100	45855
100	46473
100	65
100	45045
100	38
100	3
101	66704
101	74
101	13682
102	12631
102	45854
102	312
102	80719
102	99917
102	13648
102	4213
102	97846
102	30335
102	21699
103	7
103	63906
103	25076
103	98169
103	5273
103	5
103	36707
103	3408
103	75620
103	570
103	26009
103	4011
103	0
103	60332
103	22314
104	72796
104	72729
104	42513
104	72791
104	72790
104	72786
104	72736
104	12774
104	72933
104	42474
104	72692
104	95149
104	4452
104	72844
104	12988
104	13775
104	72804
104	71735
105	32120
105	9980
105	11485
105	63710
105	96837
105	19686
106	95761
106	92631
106	23411
106	26424
106	75827
106	96181
106	51839
106	91925
106	3680
106	87835
106	12121
106	99758
106	49568
106	88784
106	71532
107	66804
107	13697
107	42615
108	65
108	75424
108	2998
108	83387
108	72374
108	32860
108	100
108	72517
108	38
108	24989
108	88230
108	55636
108	7575
109	85701
109	7260
109	42424
109	21840
109	83039
109	4025
109	42438
109	42415
109	19745
109	84419
109	29666
109	41094
110	1
110	12
110	14317
110	90150
110	49645
110	64381
110	77813
110	3
110	91449
110	55933
110	38
110	5872
110	12951
110	84
111	88845
111	6272
111	19502
111	76006
111	31374
111	42438
111	96832
111	40989
111	9633
111	45197
111	23898
111	7112
111	13356
111	4359
111	27089
113	92352
113	85573
113	1068
113	11186
113	32489
113	97765
113	42456
113	79122
114	65004
114	4080
114	44751
114	72431
114	71
114	5645
114	13635
114	29669
114	38517
114	5910
114	65529
114	96297
114	6002
114	43191
114	5963
114	6195
114	87866
117	73939
117	11370
117	6426
117	76799
118	66802
118	94800
118	24
118	82412
118	5423
118	19779
118	32436
118	12505
118	71141
118	93085
118	8364
118	5784
118	31024
118	26932
118	83450
119	437
119	61292
119	23
119	18046
119	63615
119	41134
119	34028
119	68576
119	52122
119	98032
119	2
119	13677
120	24
120	7942
120	37383
120	92
120	21419
120	71
120	7947
120	30125
120	46
120	75331
120	19579
120	39764
121	59
124	7355
124	88864
124	76441
124	95979
124	20545
124	21118
124	35815
125	99704
125	1410
125	27324
125	37116
125	22281
125	5717
125	51801
125	55912
125	11335
125	56422
125	49872
125	86388
126	35991
126	15678
126	21907
126	81569
126	94646
126	18779
126	82850
127	99171
127	96433
127	32087
127	58200
127	23683
127	22886
127	13854
127	75628
127	28678
127	50729
127	41861
128	70577
128	124
128	77212
128	30250
128	94972
128	89750
128	27601
128	83023
128	117
128	91185
128	68698
128	35236
128	19508
129	49753
129	446
129	12612
129	55789
129	12572
129	61253
129	74489
130	13494
130	78360
130	32051
130	74821
130	41979
131	5
131	44791
131	6587
131	71
131	13251
131	8395
131	23776
131	65806
131	3946
131	13639
131	73470
131	114
131	109
131	120
132	29512
132	60103
132	69591
132	44823
132	62217
132	10703
132	45981
133	29
133	30092
133	7019
133	39778
133	22499
133	59663
133	5624
133	99143
133	8080
133	36341
134	12561
134	13639
135	78401
135	79477
135	77637
135	9637
135	72228
135	9913
135	30166
135	90686
135	19786
135	54510
135	23997
135	26666
136	96633
136	37623
136	51266
136	96514
136	66324
136	3944
136	94660
136	96306
136	96378
136	56004
136	37904
136	9881
136	12785
136	24
136	52200
136	4703
136	37891
136	28859
136	12520
136	30183
136	71564
136	12604
136	37541
136	96631
136	4222
138	91105
138	12951
138	1814
138	23235
138	85161
138	13900
138	33051
138	19293
138	20741
138	34635
139	5426
139	24
139	118
139	37765
139	62794
139	37442
139	80846
139	37597
139	38455
139	91360
140	42294
140	19323
140	71663
140	7050
140	42551
140	32848
140	42515
140	71690
140	43
140	12175
141	26026
141	50803
141	37899
141	96523
141	33826
141	5730
141	11740
141	67303
141	38433
141	19142
141	81867
141	42254
141	44299
141	55468
143	21641
143	24128
143	135
143	28554
143	49647
144	99046
144	66004
144	69993
144	61956
144	66022
144	1378
145	85645
145	20
145	48263
145	7853
145	96259
145	37083
145	25344
145	18935
145	84139
145	64034
145	1606
145	21530
146	104
146	13775
146	12920
146	12774
146	72729
146	72933
146	12988
146	72692
146	72736
146	72844
146	72804
146	72790
146	72791
146	4452
146	42474
146	42513
146	95149
146	71735
146	72786
146	72796
147	121
147	59
147	43172
147	43186
148	39
148	47925
148	98380
148	8820
148	95352
148	69107
148	53791
148	34763
148	86
148	89
148	4221
148	91347
148	81922
149	46358
149	24
149	62883
149	63231
149	94786
149	79358
149	26476
149	14296
150	83981
150	15107
150	83146
150	1525
150	17869
150	18007
150	99522
150	78103
150	20643
151	4431
151	12566
151	73212
151	17931
151	10168
151	2566
151	13017
151	43917
151	93838
152	94584
152	44739
152	74167
152	61267
152	26940
152	6858
152	9014
152	60240
152	59926
152	21795
152	95312
152	6799
152	1647
152	8596
153	8317
153	12547
153	13762
153	16078
153	80635
153	52665
153	75288
153	66334
153	57
153	13948
153	13650
153	13651
153	13653
153	12
154	42944
154	72427
154	37018
154	75262
154	31003
155	78620
155	92722
155	43164
155	73439
155	9657
155	8223
155	3874
155	34618
155	4011
155	5
155	7
155	74963
155	109
155	16109
156	11091
156	69040
156	47328
156	98611
156	84566
156	65918
156	54451
156	20562
156	37715
156	128
156	57289
156	124
156	2532
157	5140
157	32433
157	50417
157	4172
157	60087
157	2082
157	26151
157	50667
157	58821
157	36252
157	71
157	1260
157	7973
158	64164
158	23586
158	90916
158	11461
158	33799
158	11387
158	36797
158	54021
158	88093
158	85984
158	4976
158	66048
158	48036
158	79798
158	30896
158	26043
159	39994
159	69243
159	85647
159	7696
159	56829
159	32
159	4884
159	36679
159	96455
159	93952
159	998
159	93568
159	80222
159	93603
159	41323
159	66525
159	53547
159	41241
160	81666
160	28378
160	69466
160	42138
160	42616
160	6245
160	92679
160	33048
160	99690
160	40136
161	25163
161	2227
161	20394
161	38
161	29463
161	47126
161	20410
161	59460
161	29774
161	13055
161	51741
161	4534
162	48654
162	91777
162	28073
162	11212
162	23516
162	7170
162	54587
162	32525
162	93152
162	32
162	51690
162	2
162	27
162	17328
164	20202
164	16018
164	11208
164	20290
164	52862
164	44160
164	2682
164	13494
164	19094
164	5788
164	68969
164	93230
164	7565
166	25489
166	29480
166	43
166	34549
166	24057
166	29058
166	12518
166	93948
166	98687
166	76439
167	42520
167	96384
168	39123
168	45185
168	99967
168	62924
168	14994
168	3045
168	94551
168	4002
168	26362
169	13814
169	12852
169	66734
169	13956
169	42554
169	37513
169	13871
169	72645
169	96336
169	42509
169	71584
169	72671
169	72673
169	42502
169	12828
169	12810
169	4486
169	71789
169	66054
169	66053
169	71745
169	95784
169	95770
169	12659
169	71702
169	4757
170	10767
170	91208
170	34645
170	85994
170	75593
170	84069
170	65254
170	74888
170	11092
170	23733
170	73693
170	37349
170	2162
170	2838
171	43181
171	12734
171	122
172	37218
172	39
172	9857
172	89226
172	54986
172	80541
172	2169
172	29484
172	22529
172	45503
172	85367
173	43213
173	24948
173	93201
173	63477
173	65259
173	59329
173	11801
173	82336
173	39469
173	70413
174	41
174	82704
174	84836
174	13235
174	42637
174	50048
174	32260
174	24305
175	3946
175	98
175	131
175	33967
175	85477
175	53578
175	53974
175	62779
175	4216
175	7731
175	70073
175	77315
175	53908
176	84263
176	8317
176	7848
176	52486
176	90811
176	35254
177	50673
177	12603
177	11229
177	34893
177	34902
177	73599
179	96
180	79461
180	65195
180	63656
180	57031
180	72
180	5132
180	72430
181	2841
181	91253
181	11422
181	9618
181	85628
181	2641
181	79921
181	57307
181	8918
181	71597
181	12405
181	76403
181	98592
182	4427
182	45994
182	69041
182	51353
182	24299
182	16273
182	99393
182	4371
182	4950
182	4762
182	3983
182	4392
182	6
182	12864
182	4711
182	4581
182	16617
182	4197
182	4495
182	13
182	58609
183	85425
183	4873
183	28729
183	42252
183	70337
183	56826
183	15
183	5
183	67854
183	0
184	79553
184	32045
184	71725
184	70349
184	23
184	58307
184	19836
184	48234
184	84882
184	37276
184	39
184	80488
184	65297
185	65158
185	10
185	75082
185	12550
185	27830
185	79816
185	96177
185	5916
185	13031
186	42703
186	52422
186	47728
186	6
186	51875
186	4581
186	4077
186	4197
186	88756
186	12
186	86639
186	35356
186	12260
186	4371
186	29961
186	4950
186	182
186	32685
186	29923
186	4291
187	37634
188	27167
188	17075
188	94
188	68453
188	45847
188	27044
188	93637
188	67856
188	6036
188	72483
188	97315
189	60298
189	20267
189	55772
189	38
189	96066
189	3
189	12492
189	94378
189	87062
189	72501
190	2169
190	69830
190	162
190	2
190	54042
190	89264
190	88688
190	68011
190	2049
190	94757
191	69340
191	73
191	4018
191	110
191	89531
191	84
191	53658
191	25970
191	1082
191	17173
191	35844
191	21891
192	24821
192	95092
192	25985
192	47830
192	13
192	99387
192	49850
192	97275
193	47923
193	29144
193	4
193	59925
193	83574
193	89556
193	88
193	0
193	75996
193	54623
193	86091
193	19503
193	70315
194	3946
194	71676
194	57924
194	67234
194	47554
194	96350
194	87019
194	89797
194	71958
194	79131
194	36545
195	95902
195	86962
195	42943
195	192
195	78558
195	25217
195	55455
195	8
195	465
195	15163
195	43963
195	18788
196	3534
196	47910
196	18934
196	64514
196	6997
196	89623
196	4442
196	68763
196	75342
196	84
197	71748
197	92940
197	65911
197	80682
197	57
197	153
197	84723
197	81598
197	43974
197	98274
197	32486
197	7869
197	51299
197	69266
197	35284
198	72350
198	42657
198	66720
198	42452
198	42666
199	40836
199	93274
199	10146
199	37605
199	6700
199	73026
199	32800
199	28859
199	23868
199	67650
200	16998
200	3307
200	11831
200	99564
201	19090
201	4060
201	24670
201	8
201	99620
201	18
201	19323
201	97722
201	70266
201	81803
201	66732
201	65703
201	44118
202	87435
202	80998
202	23314
202	39836
202	46374
202	18649
202	162
202	2
202	2379
202	53880
202	8380
203	192
203	48692
203	195
203	63597
203	14599
203	98297
203	68358
203	5954
203	62196
204	6081
204	29963
204	72084
204	155
204	118
204	97768
204	12524
204	78289
204	43168
204	46954
204	27419
204	83926
204	29196
204	53337
204	3954
205	49784
205	61344
205	32
205	162
205	81656
205	27
205	30005
205	99707
205	7307
205	10682
205	12559
205	71955
205	46503
206	75423
206	52562
206	6752
206	188
206	31
206	94
206	35530
206	601
206	27630
206	65732
206	81028
206	84914
206	16322
207	42932
207	44888
207	18538
207	95221
207	42446
207	15
207	26066
207	69533
207	21014
207	78193
207	20669
207	19561
207	70243
207	52683
208	64924
208	62819
208	18873
208	65240
208	70
208	10
208	89477
208	56377
209	44608
209	77279
209	37547
209	85689
209	96741
209	2350
210	42450
210	42555
210	101
210	43273
210	95284
210	12533
210	66704
211	78484
211	49839
211	41037
211	51717
211	31082
211	76086
211	85366
211	32592
211	33928
211	62659
212	142
212	12514
212	4550
213	29195
213	100
213	108
213	65
213	38
213	34404
214	99629
214	12555
214	7287
214	28411
214	45436
214	93627
214	75102
214	82835
214	48
214	18
214	7365
215	168
215	64734
215	181
215	30912
215	72656
216	88899
216	35091
216	96282
216	19481
216	33806
216	34330
216	58638
216	57910
216	70
216	27585
216	63330
216	208
216	93890
216	11663
216	3728
216	81521
216	79599
216	60
217	12279
217	15575
217	20830
217	7
217	36156
217	25629
217	50209
217	46179
217	14649
217	70914
217	36270
217	90111
217	31772
218	153
218	42500
218	43174
218	11813
218	54087
218	84967
218	3010
218	52373
218	95807
219	56437
219	52727
219	65818
219	37125
219	216
219	70
219	61287
219	208
219	76732
219	80090
220	6390
220	12120
220	11150
220	31745
220	27524
220	62634
220	10091
221	24995
221	13082
221	50909
221	57039
221	67469
221	57301
221	0
221	38488
221	42332
221	65193
222	38690
222	75125
222	86
222	72484
222	19947
222	83926
222	41035
222	70566
222	50313
224	70492
224	69599
224	73972
224	46402
224	18143
224	43182
224	6519
224	28044
224	33658
224	42774
224	12487
224	29654
224	77030
224	17477
224	7698
224	25194
224	43154
224	42414
224	42415
224	42435
224	109
224	42424
224	42426
224	43164
225	67483
225	71678
225	95796
225	13775
225	12693
225	66053
225	66054
225	4486
225	12810
225	42502
225	42509
225	95778
225	72717
225	13814
225	37513
225	4084
225	42554
225	13956
225	42474
225	72645
225	96336
225	71584
225	72671
225	72673
225	66697
225	4757
225	12659
225	95770
225	169
225	95784
227	14696
227	13677
227	60440
227	93363
227	32609
227	57185
227	94079
227	35055
227	16858
227	68092
227	65943
227	17803
227	52675
227	17228
227	44103
227	68999
227	52529
227	13649
227	7
227	2
228	98557
228	96674
228	3941
228	58401
228	19162
228	41979
228	36131
230	43465
230	96312
230	66113
231	72255
231	13594
231	2
231	25990
231	1427
231	30248
231	24680
231	90443
231	45680
231	14069
231	73554
231	10744
232	36113
232	51498
232	97365
232	67952
232	31
232	94073
232	96391
232	70401
232	48824
232	29926
233	41164
233	52238
233	21776
233	9068
233	37
233	27214
233	43865
233	82263
233	70241
234	85766
234	20
234	94945
234	54808
234	19847
234	72087
234	12556
234	79833
234	63880
234	9201
234	12591
234	1136
234	81365
234	30119
234	12292
234	42357
235	89709
235	19130
235	79648
235	50121
235	3952
235	39
235	92367
235	40
235	95310
235	55697
235	12516
235	29463
235	32451
235	16353
236	4880
236	32456
236	63240
237	46554
237	5
237	131
237	109
237	4025
237	3955
237	44261
237	12254
237	67509
237	61546
237	65883
237	90489
237	28620
237	71044
237	83100
237	49699
238	41068
238	54127
238	201
238	18
238	8
238	51744
238	19766
238	5991
238	10136
238	84661
238	58339
239	66693
239	38116
239	36570
239	63350
239	15588
239	13665
239	55224
239	555
239	44287
239	71
239	81051
239	53864
239	85620
239	51691
239	49659
239	85289
240	50592
240	26069
240	21776
240	36279
240	75897
240	37345
240	66673
240	8
240	48
241	72916
241	39837
241	10842
241	46911
241	81533
241	20668
241	42426
241	13667
241	29
241	77507
241	50184
242	38643
242	13633
242	76769
242	16955
242	181
242	9919
242	50494
242	17174
242	55876
242	81010
243	4010
244	55737
244	40001
244	20252
244	36579
244	84538
244	73538
244	90551
244	13
244	98595
244	88444
244	73423
245	27816
245	26572
245	84230
245	80985
246	7421
246	4224
246	41285
246	30695
246	3
246	1
246	12492
246	21837
246	50371
246	30270
246	79371
246	10868
246	77216
246	90985
246	28497
247	51864
247	21694
247	5791
247	66159
247	78184
247	84504
248	59460
248	92602
248	81199
248	11488
248	47662
248	20077
248	66863
248	82484
248	15742
248	92
249	10448
249	13282
249	8418
249	21785
249	74424
249	35
249	98
249	13661
249	33955
249	26021
249	29620
250	133
250	34307
250	51195
250	18533
250	11177
250	71603
250	34258
250	15188
250	31953
250	59719
250	20418
250	5597
251	26195
251	14790
251	33533
251	70181
251	25342
251	51754
251	51074
251	23251
251	26
251	8820
252	131
252	120
252	8990
252	12538
252	15011
252	90862
252	85543
252	9815
252	75793
252	24
252	71
252	21204
252	85235
252	95234
253	48
253	98182
253	98257
253	9648
253	75047
253	13015
253	34426
253	25561
253	81197
253	84969
253	21
253	35186
253	11443
254	80271
254	31736
254	215
254	4244
254	65671
254	97361
254	95121
255	4352
255	13802
255	4832
255	225
255	66210
255	72172
255	67077
255	66706
255	66734
255	42554
255	72713
255	13618
255	66719
255	37378
255	4672
255	66779
255	13985
255	67452
255	4486
255	66854
255	95841
255	12693
255	95784
255	13509
255	67474
255	13757
255	169
255	66819
255	42474
255	4452
255	66806
255	13734
255	67448
255	4757
255	66687
255	66676
255	71584
255	71582
255	72645
255	72958
255	72160
255	12759
255	4513
255	4516
255	4084
255	72131
256	8468
256	6163
256	18112
256	70587
256	51430
256	59283
256	3792
256	91781
256	5237
256	44006
257	12944
257	12554
257	72699
257	21
257	78041
257	85990
257	70303
257	57505
257	85869
257	81655
258	107
259	70327
259	33225
259	70359
259	47836
259	64921
259	16693
259	2739
259	22764
259	33944
259	17106
259	81046
259	32068
260	67060
260	95862
260	71631
260	71632
260	95841
260	255
260	72149
260	37402
260	37378
260	13757
260	67468
260	67463
260	13738
260	13734
260	67448
260	42474
260	66676
260	66760
260	66748
260	66689
260	66687
260	71584
260	95784
260	13788
260	66854
260	4191
260	67488
260	12693
260	13802
260	13827
260	13834
260	225
260	71582
260	67474
261	91408
261	6602
261	71544
261	79541
261	85067
261	60592
261	50765
261	91779
261	76377
261	56574
261	52562
261	82909
261	79824
261	52064
261	39410
261	29786
261	12566
262	80835
262	82630
262	71004
262	3206
262	56886
262	84765
262	4369
262	38236
262	2178
262	28302
262	43794
262	86571
263	67458
263	104
265	34172
265	160
265	85
265	59195
265	92377
265	91213
265	22503
265	32330
265	95318
265	5814
265	38192
265	80982
266	2
266	231
266	5
266	2400
266	49630
266	68174
266	4011
266	17837
266	43872
266	3682
266	56256
266	35139
266	4416
266	16857
267	6096
267	19108
267	69934
267	75976
267	88405
267	62898
267	75893
267	53636
267	92157
267	47697
267	41023
267	60330
268	66054
268	13956
268	95770
268	13814
268	72936
268	42509
268	72673
268	72868
268	225
268	67483
268	37513
268	71584
268	169
269	22
270	4853
270	97
271	215
271	26904
271	13257
271	168
271	62467
271	85130
271	56054
271	70387
271	87874
271	93066
271	14300
271	41131
272	67483
272	67488
272	13814
272	66053
272	66054
272	12810
272	169
272	72645
272	95770
272	72671
272	225
272	71584
272	95784
272	72673
272	13956
272	268
272	260
272	255
272	4757
272	95841
272	4352
272	42852
272	42502
272	96336
272	42509
272	71349
272	37458
272	4486
272	37513
272	42554
272	42602
272	12659
273	72190
274	75506
274	35741
274	77180
274	29234
274	79380
274	13482
274	80658
274	70498
274	68025
274	21081
274	53632
274	98468
275	37928
275	45176
275	5196
275	23871
275	81078
275	4555
275	37
276	34568
276	26265
276	41525
276	6220
276	9496
276	84536
276	32952
276	69492
276	39848
277	22753
277	69137
277	92583
277	59027
277	2799
277	95840
277	285
277	13677
277	2
277	19846
277	5985
277	6995
277	400
278	68884
278	30395
278	4006
278	18344
278	72
278	82509
278	180
278	91416
278	31292
278	36360
278	36302
278	22259
278	4192
279	83300
279	7123
279	95363
279	58364
279	85962
279	26719
279	15265
279	36143
279	28723
279	6606
279	55470
279	80734
280	95830
280	37458
280	71820
280	71632
280	95845
280	71599
280	37489
280	37454
280	37481
280	37482
280	96317
280	66704
280	37488
280	95847
280	95865
280	37475
280	71584
280	37477
280	37485
280	95832
280	37490
280	95815
280	37436
280	13945
280	272
280	95819
280	95813
280	95812
280	95778
280	95825
280	95827
280	95777
280	95798
280	13922
280	37567
280	37531
280	95770
280	66749
280	37532
280	37539
280	66690
281	4048
281	22564
281	13939
281	54704
281	73319
281	79018
281	85264
281	46442
281	4854
281	47393
281	138
281	46
282	198
282	72672
283	45183
283	89769
283	62848
283	29140
283	90385
283	38
283	65
283	213
283	39352
283	108
283	100
283	3
283	34370
283	72949
283	76102
284	38883
284	20912
284	18097
284	8492
284	4057
284	85949
284	73299
284	62
284	10963
284	61605
284	37347
284	61709
284	86572
285	78712
285	31952
285	52599
285	9968
285	91649
285	35025
286	58646
286	14444
286	84593
286	45323
286	43
286	47027
286	6715
286	63710
286	63964
286	36593
287	71690
288	3941
288	8831
288	39
288	172
288	46532
288	16766
289	4191
289	66748
289	71632
289	66774
289	67488
289	12659
289	260
289	4542
289	71631
289	72149
289	4405
289	66687
289	37378
289	12693
289	13788
289	71599
289	13738
289	12885
289	42474
289	66707
289	95799
289	66676
289	66760
289	72673
289	4352
289	67060
289	67474
289	67430
289	66697
289	4413
289	37402
289	67463
289	13734
289	37436
289	67472
